name,price,product_dimensions,description,sustainability_features,rating,number_of_reviews,product_page_url,product_id
Extra Large Sterling Silver Ankle Bracelet Women Large Ankle Waterproof Silver Beach Anklets Plus Size Layered Dainty Ankle Bracelets for Women Jewelry Silver Anklet Set,$15.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",3.9 out of 5 stars,19 ratings,https://www.amazon.com/-/zh/dp/B0C98KVTKL/ref=sr_1_81?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-81&srs=21411242011,B0C98KVTKL
Extra Large Sterling Silver Ankle Bracelet Women Large Ankle Waterproof Silver Beach Anklets Plus Size Layered Dainty Ankle Bracelets for Women Jewelry Silver Anklet Set,$15.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",3.9 out of 5 stars,19 ratings,https://www.amazon.com/-/zh/dp/B0C98KVTKL/ref=sr_1_81?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-81&srs=21411242011,B0C98KVTKL
"DWCN Valance Curtains Blackout Grey Kitchen Valance Solid Rod Pocket Window Treatments Curtain Valance for Kitchen Bathroom Windows 52x18 inch Long, 1 Panel",$12.99,,"Blackout valance is made of 100% high quality polyester fabric. 1 Rod pocket window valance panel per package measuring 52 wide by 18 long inch Blackout tier valances will bring a touch of casual luxury and classic to your home decor. These thermal insulating valances can cover the upper windows or decorate alone on shorter length window These window valances drapes are not only with nice looking and providing neat appearance to your window, but feature high performance on Room darkening, energy saving and privacy protection. High workmanship, no loose threads and winkle free, blackout valances are able to filter approximately 70% of the noise creating a bit quiet environment, let you have a good night's sleep Machine washable in cold water, tumble dry, no bleaching. Ironed at low temperature if needed, top notch fabric can withstand frequently washing, Colors wonât fade away with time goes by","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"1,414 ratings",https://www.amazon.com/-/zh/dp/B07H2VR85R/ref=sr_1_83?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-83&srs=21411242011,B07H2VR85R
"MATEPROX Compatible with iPhone 11 case,Bling Sparkle Cute Girls Women Protective Christmas Case for iPhone 11 2019 6.1inch(Red)",$11.99,,"Compatible with iPhone11 6.1 inch(2019 release),Support wireless charging. Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift. Raised 0.8mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces. 3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience. Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,"7,190 ratings",https://www.amazon.com/-/zh/dp/B07X47QC3F/ref=sr_1_84?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-84&srs=21411242011,B07X47QC3F
"DWCN Patio Sliding Door Curtains - Extra Wide Curtains for Glass Door, Room Divider Blackout Thermal Curtain Panel with Back Tab & Rod Pocket for Bedroom Partition, 100 x 84 Inches, Greyish White",$31.99,,"Package Includes: 1 greyish white patio sliding door curtain panel of 100 inches wide x 84 inches tall. Each panel has 3.15"" rod pocket & back tab loops top, which can be hung in different style: Slot Top, Back Loops or with your own Clip-rings. (The panels are the same color on both sides) Heavy Weighted Blackout Fabric: These extra wide curtains are crafted from high quality heavy duty 100% durable Triple Weaved Polyester Fabric. Our room partitioning curtains can block 70%-80% of UV sunlight without liner ( Darker colors work better) and thermally insulate against extreme heat and cold. Total Privacy & Noise Reducing Curtain: Our heavyweight privacy thermal curtains help reduce noise and provide TOTAL privacy protection from unwanted views and viewers at any time of the day. As a general rule, for proper fullness panels should measure 2-3 times the width of your window/opening. Space Partitioning Solution: Featuring an extra wide width, these curtains are designed for room partition and management. They can be used in Patio Sliding Doors, Large Windows, Shared Bedroom, Apartment, Storage, Studio, Dorms, Loft, Office Workspace, High Ceilings, Factories, Hospitals, Cafes, and Hotels. Easy Care Fabric: Our room darkening divider curtains are machine washable in cold water, gentle cycle, no bleaching, iron at low temperature if required, no color fading guaranteed. (Curtains Rod not Included)","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.4 out of 5 stars,"1,000 ratings",https://www.amazon.com/-/zh/dp/B0834PWGN8/ref=sr_1_85?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-85&srs=21411242011,B0834PWGN8
"FNTCASE for Samsung Galaxy Note-20-ultra Case: with Belt-Clip Holster & Built-in Screen Protector & Kickstand, Full-Body Dual Layer Rugged Heavy Duty Shockproof Protective Cell Phone Cover 5G-Black",$21.99,,"ðMilitary Grade protection: â?Military Grade Drop Tested ensure that Shockproof/Drop-proof/Impact-resistant. â?Dual layer construction: Full coverage front frame and hard PC back shell with anti-slip TPU bumper vides full body protection. â?Raised thickened rubber in four-corners grooved airbags effectively absorb shocks, drops and falls ðBuilt-in Kickstand Feature: This Note 20 Ultra case with Foldable pull out stand supports hands-free viewing in portrait or landscape mode. This flexible and durable hard holder can help you adapt to various using situations. Convenient for your study, life and work. Both minimalist and stylish. ð360Â° Rotatable Belt-Clip: Experience user-friendly convenience with an included detachable rotating belt holster clip - can also be converted into a kickstand. Conveniently attaching to your belt or bag, allowing you to keep your device accessible and secure. Pocket-free carrying with ease. â?PLEASE CAREFILLY WATCH THE PICTURE OR VIDEO OF BELT CLIP USE INSTRUCTION TO AVOID BREAKING THE CLIP DUE TO PRESSING WRONG POSITION. ðScreen & Camera Guard: â?Extra raised lips and corners keep your screen safe from drops. Transparent PET protective film is fully wrapped, high sensitivity, fast response, anti-fingerprint, anti-drop, anti-scratch, perfect restoration of the true touch of the galaxy note 20 ultra screen. â?Raised Edges higher than lens give a double guarantee from scratches. âCompatibility: Only fits for ""Samsung Galaxy Note 20 ultra - 6.9 inch (2020 release)""; â?Not for ""Samsung Galaxy Note 20 - 6.7 inch (2020 release)"". Precise cut and design allow easy access to all ports, buttons, sensors, speakers, cameras and other features. Plus, warranty and customer service are promised. Whatever issues, please feel free to contact us for the best solution at once.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,719 ratings,https://www.amazon.com/-/zh/dp/B0C9TT85WT/ref=sr_1_86?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-86&srs=21411242011,B0C9TT85WT
"Gold Anklts for Women,14k Gold Plated Ankle Bracelets for Women, Waterproof Layered Cuban Figaro Link Chain Anklets Set Gold Anklets Jewelry Gift Adjustable Size",$15.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.3 out of 5 stars,92 ratings,https://www.amazon.com/-/zh/dp/B0BV1PJDZF/ref=sr_1_87?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-87&srs=21411242011,B0BV1PJDZF
for iPhone 13 Case Protective Cover: iPhone 14 case Heavy Duty Military Grade Hard Protection Shock Proof Grip | Durable Dual-Layer Design iPhone 13-14 Phone Case with Built-in Kickstand Blue,$20.99,,"Dual-layer Protection: This iPhone 13/14 Case has a Dual-layer sturdy protection structure: Military grade drop tested,Drop proof,Impact resistant,Scratch proof mobile phone case. High Touch Responsive Built-in screen protector Built-In Kickstand: This 13-14 Case with stand works perfectly both in vertical and horizontal positions. Convenient for reading,watching movies,playing games,browsing the web and face-to-face chatting with friends.Provides hands-free portrait and landscape viewing angles Built in Screen Protector: This clear screen protector with sensitive touch performance while prevent your phone from accidental scratches.Add a layer of protection for screen.No need to use any Tempered Glass or other protective film.Raised bezels help ensure touch screen to avoid scratches when placed face down Full Body Protection: This Armor Case Four-corner grooved airbags,unique shock absorption design,more comprehensive protection of the fragile parts for the smartphone.Raised lips keeps camera lifted to prevent your lens from shock,collision and scratch.Precise cutouts for speakers,camera and other functional ports allow you to access all ports and controls easily For iPhone 13/14 Phone Case Use Comfortable: The non-slip texture on both sides has a better grip, matte edges reduce the adhesion of fingerprints and oil to ensure the visual clean,while enhancing the handheld touch to make the case not easy to slip from your hand.Provides all round protection for your mobile phone case in all activities,especially when working outdoors,doing sports,camping,traveling","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,"4,553 ratings",https://www.amazon.com/-/zh/dp/B09H6R9B9S/ref=sr_1_88?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-88&srs=21411242011,B09H6R9B9S
FNTCASE for Moto G-Stylus 5G-2023 Case: Rugged Belt Clip Holster Shockproof Protective Shell Heavy Duty Military Grade Protection Cell Phone Cover with Kickstand for Motorola Moto G Stylus 5G 2023,$24.99,,"Compatibility: Designed for Motorola G Stylus 5G 2023 release, Phone Model: XT2315-1, XT2315-4, XT2315-5. WONâT fit any other phone models. Precise cut and design allow easy access to all ports, buttons, sensors, speakers, cameras and other features Multi-functional Rotatable Belt Clip: The detachable Holster Clip features a 360 Â° rotating clip, which can be easily clipped on your belt or bag and holds your phone securely. It is a perfect choice to protect your phone during outdoor sports or travel. The holster clip can also be converted into a kickstand for a hands-free way to watch videos with ease Built-in Screen Protector: This Moto g stylus 5g case provides a built-in clear screen protector with sensitive touch performance, which prevents your mobile phone from accidental scratches. Free of tempered glass installation Built-in Folding Kickstand: This shockproof Moto g stylus 5g case with hidden foldable kickstand works perfectly both in vertical and horizontal stable stand angles. Making you hands-free on reading, watching movies, playing games or face-to-face chatting Military-Grade Drop Protection: This Moto g stylus 5 g case is designed with a double-layer full-body protection structure, which provides anti-fall, impact and scratch resistance. The unique corner design with grooved airbags can provide an excellent shock-proof effect. Raised edges can also prevent camera lens from scratching and collision","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.1 out of 5 stars,137 ratings,https://www.amazon.com/-/zh/dp/B0C3BYRJ5B/ref=sr_1_90?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-90&srs=21411242011,B0C3BYRJ5B
FNTCASE for iPhone 14/13 Case : with Belt-Clip Holster & Kickstand - Heavy Duty Military Grade Protection Cover Shockproof TPU Phone Shell Durable Rugged Full Protective Phonecase - 6.1 inch Black,$22.99,,"FNTCASE ONLY for iPhone 14/13 : Include iPhone 14/13 Case with Built-in Kickstand *1, 360Â°Rotatable Belt-Clip *1, Phone Frame with Built-in Screen Protector *1, Phone Frame without Built-in Screen Protector *1 360Â° Rotatable Belt-Clip: iPhone 14/13 Case provide a 360Â° rotatable belt clip, which can be used as a kickstand.This case can protect your phone from damage when working outdoors, sports, camping, traveling. Make more convenient for you Military Grade Protection: iPhone 14/13 Case have a full-body protection structure design with durable TPU , which provide anti-drop, impact resistant and scratch proof performance. It also have unique shock absorption design with grooved airbag of corners, raised edges also prevent camera lens from scratching and collision Built-in Kickstand: iPhone 14/13 Cover is design with built-in kickstand, works perfectly both in vertical and horizontal positions. Making you hands-free on reading, watching movies or face-to-face chatting Built-in Screen Protector: Dual-layer design of the iPhone 14/13 Cover provide a built-in clear screen protector with sensitive touch performance, which prevent your phone from accidental scratches without any tempered glass screen protector","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,480 ratings,https://www.amazon.com/-/zh/dp/B0BXXB3DF5/ref=sr_1_89?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-89&srs=21411242011,B0BXXB3DF5
Amazon Essentials Mens Regular-Fit Recycled Polyester Microfleece Bomber Jacket (Available in Tall) (Previously Amazon Aware),$41.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,38 ratings,https://www.amazon.com/-/zh/dp/B0BGF13F6C/ref=sr_1_91?dib=eyJ2IjoiMSJ9.vi6uwfU7m-9SgDCpBrulm6m7ECqG19A2QndnoMrz_D1luaIfoNjF8veyFczH-JNUDK_jcfqvA8EBzXhrBnGLZoKMOC5qJD1UiIi4AtZrlKfq_tv1HLmF4lcC_26FsaSkYEMFWOWf253Ti7K14ikkREZLliAh99F8_yFOjR-Ug8g.nhj8roxJ8Cp-2Lh1efHLPQ8wPHgwolCSbQVTkIQ5SiU&dib_tag=se&qid=1719041246&sr=8-91&srs=21411242011,B0BGF13F6C
"MATEPROX Compatible with iPhone 11 case,Bling Sparkle Cute Girls Women Protective Christmas Case for iPhone 11 2019 6.1inch(Red)",$11.99,,"Compatible with iPhone11 6.1 inch(2019 release),Support wireless charging. Luxury Sparkle glitter on the back of the case makes your iPhone shiny,chic and fashion.It's also a perfect gift. Raised 0.8mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces. 3-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches.Precise cutouts for speaker,charging port,audio port and buttons for your convenience. Lifetime Warranty: We provide lifetime replacement if you have any problem with the case.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,"7,190 ratings",https://www.amazon.com/-/zh/dp/B07X47QC3F/ref=sr_1_97?dib=eyJ2IjoiMSJ9.B9NsN1uCvAM0Kaaa3Kor0Ws33XfQwrln5KVdKvmNInowMh7WH1ioqzH9VwZk7HT3GX77cQr10z_rCnZag3X4HQ.AWV1PpH6gYxxGgvWlvbvKxTDbKJKkavLBWYjBDqD0OU&dib_tag=se&qid=1719041320&sr=8-97&srs=21411242011,B07X47QC3F
"FNTCASE for Samsung Galaxy Note-20-ultra Case: with Belt-Clip Holster & Built-in Screen Protector & Kickstand, Full-Body Dual Layer Rugged Heavy Duty Shockproof Protective Cell Phone Cover 5G-Black",$21.99,,"ðMilitary Grade protection: â?Military Grade Drop Tested ensure that Shockproof/Drop-proof/Impact-resistant. â?Dual layer construction: Full coverage front frame and hard PC back shell with anti-slip TPU bumper vides full body protection. â?Raised thickened rubber in four-corners grooved airbags effectively absorb shocks, drops and falls ðBuilt-in Kickstand Feature: This Note 20 Ultra case with Foldable pull out stand supports hands-free viewing in portrait or landscape mode. This flexible and durable hard holder can help you adapt to various using situations. Convenient for your study, life and work. Both minimalist and stylish. ð360Â° Rotatable Belt-Clip: Experience user-friendly convenience with an included detachable rotating belt holster clip - can also be converted into a kickstand. Conveniently attaching to your belt or bag, allowing you to keep your device accessible and secure. Pocket-free carrying with ease. â?PLEASE CAREFILLY WATCH THE PICTURE OR VIDEO OF BELT CLIP USE INSTRUCTION TO AVOID BREAKING THE CLIP DUE TO PRESSING WRONG POSITION. ðScreen & Camera Guard: â?Extra raised lips and corners keep your screen safe from drops. Transparent PET protective film is fully wrapped, high sensitivity, fast response, anti-fingerprint, anti-drop, anti-scratch, perfect restoration of the true touch of the galaxy note 20 ultra screen. â?Raised Edges higher than lens give a double guarantee from scratches. âCompatibility: Only fits for ""Samsung Galaxy Note 20 ultra - 6.9 inch (2020 release)""; â?Not for ""Samsung Galaxy Note 20 - 6.7 inch (2020 release)"". Precise cut and design allow easy access to all ports, buttons, sensors, speakers, cameras and other features. Plus, warranty and customer service are promised. Whatever issues, please feel free to contact us for the best solution at once.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,719 ratings,https://www.amazon.com/-/zh/dp/B0C9TT85WT/ref=sr_1_98?dib=eyJ2IjoiMSJ9.B9NsN1uCvAM0Kaaa3Kor0Ws33XfQwrln5KVdKvmNInowMh7WH1ioqzH9VwZk7HT3GX77cQr10z_rCnZag3X4HQ.AWV1PpH6gYxxGgvWlvbvKxTDbKJKkavLBWYjBDqD0OU&dib_tag=se&qid=1719041320&sr=8-98&srs=21411242011,B0C9TT85WT
for iPhone 13 Case Protective Cover: iPhone 14 case Heavy Duty Military Grade Hard Protection Shock Proof Grip | Durable Dual-Layer Design iPhone 13-14 Phone Case with Built-in Kickstand Blue,$20.99,,"Dual-layer Protection: This iPhone 13/14 Case has a Dual-layer sturdy protection structure: Military grade drop tested,Drop proof,Impact resistant,Scratch proof mobile phone case. High Touch Responsive Built-in screen protector Built-In Kickstand: This 13-14 Case with stand works perfectly both in vertical and horizontal positions. Convenient for reading,watching movies,playing games,browsing the web and face-to-face chatting with friends.Provides hands-free portrait and landscape viewing angles Built in Screen Protector: This clear screen protector with sensitive touch performance while prevent your phone from accidental scratches.Add a layer of protection for screen.No need to use any Tempered Glass or other protective film.Raised bezels help ensure touch screen to avoid scratches when placed face down Full Body Protection: This Armor Case Four-corner grooved airbags,unique shock absorption design,more comprehensive protection of the fragile parts for the smartphone.Raised lips keeps camera lifted to prevent your lens from shock,collision and scratch.Precise cutouts for speakers,camera and other functional ports allow you to access all ports and controls easily For iPhone 13/14 Phone Case Use Comfortable: The non-slip texture on both sides has a better grip, matte edges reduce the adhesion of fingerprints and oil to ensure the visual clean,while enhancing the handheld touch to make the case not easy to slip from your hand.Provides all round protection for your mobile phone case in all activities,especially when working outdoors,doing sports,camping,traveling","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,"4,553 ratings",https://www.amazon.com/-/zh/dp/B09H6R9B9S/ref=sr_1_99?dib=eyJ2IjoiMSJ9.B9NsN1uCvAM0Kaaa3Kor0Ws33XfQwrln5KVdKvmNInowMh7WH1ioqzH9VwZk7HT3GX77cQr10z_rCnZag3X4HQ.AWV1PpH6gYxxGgvWlvbvKxTDbKJKkavLBWYjBDqD0OU&dib_tag=se&qid=1719041320&sr=8-99&srs=21411242011,B09H6R9B9S
FNTCASE for iPhone 14/13 Case : with Belt-Clip Holster & Kickstand - Heavy Duty Military Grade Protection Cover Shockproof TPU Phone Shell Durable Rugged Full Protective Phonecase - 6.1 inch Black,$22.99,,"FNTCASE ONLY for iPhone 14/13 : Include iPhone 14/13 Case with Built-in Kickstand *1, 360Â°Rotatable Belt-Clip *1, Phone Frame with Built-in Screen Protector *1, Phone Frame without Built-in Screen Protector *1 360Â° Rotatable Belt-Clip: iPhone 14/13 Case provide a 360Â° rotatable belt clip, which can be used as a kickstand.This case can protect your phone from damage when working outdoors, sports, camping, traveling. Make more convenient for you Military Grade Protection: iPhone 14/13 Case have a full-body protection structure design with durable TPU , which provide anti-drop, impact resistant and scratch proof performance. It also have unique shock absorption design with grooved airbag of corners, raised edges also prevent camera lens from scratching and collision Built-in Kickstand: iPhone 14/13 Cover is design with built-in kickstand, works perfectly both in vertical and horizontal positions. Making you hands-free on reading, watching movies or face-to-face chatting Built-in Screen Protector: Dual-layer design of the iPhone 14/13 Cover provide a built-in clear screen protector with sensitive touch performance, which prevent your phone from accidental scratches without any tempered glass screen protector","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,480 ratings,https://www.amazon.com/-/zh/dp/B0BXXB3DF5/ref=sr_1_100?dib=eyJ2IjoiMSJ9.B9NsN1uCvAM0Kaaa3Kor0Ws33XfQwrln5KVdKvmNInowMh7WH1ioqzH9VwZk7HT3GX77cQr10z_rCnZag3X4HQ.AWV1PpH6gYxxGgvWlvbvKxTDbKJKkavLBWYjBDqD0OU&dib_tag=se&qid=1719041320&sr=8-100&srs=21411242011,B0BXXB3DF5
FNTCASE for Moto G-Stylus 5G-2023 Case: Rugged Belt Clip Holster Shockproof Protective Shell Heavy Duty Military Grade Protection Cell Phone Cover with Kickstand for Motorola Moto G Stylus 5G 2023,$24.99,,"Compatibility: Designed for Motorola G Stylus 5G 2023 release, Phone Model: XT2315-1, XT2315-4, XT2315-5. WONâT fit any other phone models. Precise cut and design allow easy access to all ports, buttons, sensors, speakers, cameras and other features Multi-functional Rotatable Belt Clip: The detachable Holster Clip features a 360 Â° rotating clip, which can be easily clipped on your belt or bag and holds your phone securely. It is a perfect choice to protect your phone during outdoor sports or travel. The holster clip can also be converted into a kickstand for a hands-free way to watch videos with ease Built-in Screen Protector: This Moto g stylus 5g case provides a built-in clear screen protector with sensitive touch performance, which prevents your mobile phone from accidental scratches. Free of tempered glass installation Built-in Folding Kickstand: This shockproof Moto g stylus 5g case with hidden foldable kickstand works perfectly both in vertical and horizontal stable stand angles. Making you hands-free on reading, watching movies, playing games or face-to-face chatting Military-Grade Drop Protection: This Moto g stylus 5 g case is designed with a double-layer full-body protection structure, which provides anti-fall, impact and scratch resistance. The unique corner design with grooved airbags can provide an excellent shock-proof effect. Raised edges can also prevent camera lens from scratching and collision","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.1 out of 5 stars,137 ratings,https://www.amazon.com/-/zh/dp/B0C3BYRJ5B/ref=sr_1_101?dib=eyJ2IjoiMSJ9.B9NsN1uCvAM0Kaaa3Kor0Ws33XfQwrln5KVdKvmNInowMh7WH1ioqzH9VwZk7HT3GX77cQr10z_rCnZag3X4HQ.AWV1PpH6gYxxGgvWlvbvKxTDbKJKkavLBWYjBDqD0OU&dib_tag=se&qid=1719041320&sr=8-101&srs=21411242011,B0C3BYRJ5B
"Gold Anklts for Women,14k Gold Plated Ankle Bracelets for Women, Waterproof Layered Cuban Figaro Link Chain Anklets Set Gold Anklets Jewelry Gift Adjustable Size",$15.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.3 out of 5 stars,92 ratings,https://www.amazon.com/-/zh/dp/B0BV1PJDZF/ref=sr_1_97?dib=eyJ2IjoiMSJ9.5nO6oAn2xJs3vqAwyDoDof_OQYmDKBY7X_aIQNLsPdgwjtMrmK0ZrDU6USb_4k6Lb5uBhCnWtn3Lzf7uv3SDIDdPsXXlXGooJ9v9RPeVlvfhm-b6OKAjnZUDFIkpvu34ab-ANkS30oWDbveZcD79rHeNV2BsNVv0hQyj-4iJ0CM.BBsmlr8UTazPqM-YZxiVgoj1neYKehbHXsfXgzYN87s&dib_tag=se&qid=1719041320&sr=8-97&srs=21411242011,B0BV1PJDZF
Amazon Essentials Mens Regular-Fit Recycled Polyester Microfleece Bomber Jacket (Available in Tall) (Previously Amazon Aware),$39.98,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.2 out of 5 stars,38 ratings,https://www.amazon.com/-/zh/dp/B0BGF13F6C/ref=sr_1_98?dib=eyJ2IjoiMSJ9.5nO6oAn2xJs3vqAwyDoDof_OQYmDKBY7X_aIQNLsPdgwjtMrmK0ZrDU6USb_4k6Lb5uBhCnWtn3Lzf7uv3SDIDdPsXXlXGooJ9v9RPeVlvfhm-b6OKAjnZUDFIkpvu34ab-ANkS30oWDbveZcD79rHeNV2BsNVv0hQyj-4iJ0CM.BBsmlr8UTazPqM-YZxiVgoj1neYKehbHXsfXgzYN87s&dib_tag=se&qid=1719041320&sr=8-98&srs=21411242011,B0BGF13F6C
